   0.525931E-03   0.305206E+04
   0.536556E-03   0.311038E+04
   0.547395E-03   0.316979E+04
   0.558453E-03   0.323029E+04
   0.569734E-03   0.329192E+04
   0.581244E-03   0.335469E+04
   0.592986E-03   0.341862E+04
   0.604965E-03   0.348372E+04
   0.617186E-03   0.355003E+04
   0.629654E-03   0.361755E+04
   0.642374E-03   0.368632E+04
   0.655350E-03   0.375634E+04
   0.668589E-03   0.382765E+04
   0.682096E-03   0.390025E+04
   0.695875E-03   0.397418E+04
   0.709933E-03   0.404945E+04
   0.724274E-03   0.412609E+04
   0.738906E-03   0.420412E+04
   0.753832E-03   0.428355E+04
   0.769061E-03   0.436442E+04
   0.784597E-03   0.444675E+04
   0.800447E-03   0.453055E+04
   0.816617E-03   0.461585E+04
   0.833114E-03   0.470267E+04
   0.849944E-03   0.479104E+04
   0.867114E-03   0.488098E+04
   0.884631E-03   0.497251E+04
   0.902501E-03   0.506566E+04
   0.920733E-03   0.516045E+04
   0.939333E-03   0.525691E+04
   0.958309E-03   0.535505E+04
   0.977668E-03   0.545491E+04
   0.997418E-03   0.555651E+04
   0.101757E-02   0.565987E+04
   0.103812E-02   0.576501E+04
   0.105910E-02   0.587197E+04
   0.108049E-02   0.598076E+04
   0.110232E-02   0.609141E+04
   0.112459E-02   0.620395E+04
   0.114730E-02   0.631839E+04
   0.117048E-02   0.643477E+04
   0.119413E-02   0.655310E+04
   0.121825E-02   0.667342E+04
   0.124286E-02   0.679574E+04
   0.126797E-02   0.692009E+04
   0.129358E-02   0.704650E+04
   0.131971E-02   0.717498E+04
   0.134637E-02   0.730556E+04
   0.137357E-02   0.743827E+04
   0.140132E-02   0.757312E+04
   0.142963E-02   0.771014E+04
   0.145851E-02   0.784936E+04
   0.148797E-02   0.799079E+04
   0.151803E-02   0.813445E+04
   0.154870E-02   0.828037E+04
   0.157998E-02   0.842856E+04
   0.161190E-02   0.857906E+04
   0.164446E-02   0.873187E+04
   0.167768E-02   0.888702E+04
   0.171158E-02   0.904452E+04
   0.174615E-02   0.920439E+04
   0.178143E-02   0.936665E+04
   0.181741E-02   0.953132E+04
   0.185413E-02   0.969841E+04
   0.189158E-02   0.986793E+04
   0.192980E-02   0.100399E+05
   0.196878E-02   0.102143E+05
   0.200855E-02   0.103912E+05
   0.204913E-02   0.105706E+05
   0.209052E-02   0.107525E+05
   0.213276E-02   0.109369E+05
   0.217584E-02   0.111238E+05
   0.221979E-02   0.113133E+05
   0.226464E-02   0.115052E+05
   0.231039E-02   0.116997E+05
   0.235706E-02   0.118967E+05
   0.240467E-02   0.120962E+05
   0.245325E-02   0.122983E+05
   0.250281E-02   0.125029E+05
   0.255337E-02   0.127100E+05
   0.260495E-02   0.129196E+05
   0.265758E-02   0.131317E+05
   0.271126E-02   0.133464E+05
   0.276603E-02   0.135635E+05
   0.282191E-02   0.137831E+05
   0.287892E-02   0.140052E+05
   0.293708E-02   0.142297E+05
   0.299641E-02   0.144567E+05
   0.305694E-02   0.146860E+05
   0.311870E-02   0.149178E+05
   0.318170E-02   0.151519E+05
   0.324597E-02   0.153883E+05
   0.331155E-02   0.156271E+05
   0.337844E-02   0.158681E+05
   0.344669E-02   0.161113E+05
   0.351632E-02   0.163567E+05
   0.358735E-02   0.166043E+05
   0.365982E-02   0.168540E+05
   0.373376E-02   0.171057E+05
   0.380918E-02   0.173595E+05
   0.388613E-02   0.176152E+05
   0.396464E-02   0.178727E+05
   0.404473E-02   0.181321E+05
   0.412644E-02   0.183933E+05
   0.420980E-02   0.186561E+05
   0.429484E-02   0.189206E+05
   0.438160E-02   0.191866E+05
   0.447012E-02   0.194540E+05
   0.456042E-02   0.197229E+05
   0.465255E-02   0.199930E+05
   0.474653E-02   0.202644E+05
   0.484242E-02   0.205368E+05
   0.494024E-02   0.208103E+05
   0.504004E-02   0.210847E+05
   0.514186E-02   0.213599E+05
   0.524573E-02   0.216358E+05
   0.535170E-02   0.219123E+05
   0.545981E-02   0.221892E+05
   0.557011E-02   0.224664E+05
   0.568263E-02   0.227438E+05
   0.579743E-02   0.230211E+05
   0.591455E-02   0.232983E+05
   0.603403E-02   0.235751E+05
   0.615592E-02   0.238514E+05
   0.628028E-02   0.241270E+05
   0.640715E-02   0.244017E+05
   0.653658E-02   0.246753E+05
   0.666863E-02   0.249478E+05
   0.680335E-02   0.252188E+05
   0.694078E-02   0.254883E+05
   0.708100E-02   0.257561E+05
   0.722404E-02   0.260220E+05
   0.736998E-02   0.262859E+05
   0.751886E-02   0.265476E+05
   0.767075E-02   0.268068E+05
   0.782571E-02   0.270634E+05
   0.798380E-02   0.273172E+05
   0.814509E-02   0.275679E+05
   0.830963E-02   0.278150E+05
   0.847750E-02   0.280584E+05
   0.864875E-02   0.282976E+05
   0.882347E-02   0.285324E+05
   0.900171E-02   0.287624E+05
   0.918356E-02   0.289873E+05
   0.936908E-02   0.292067E+05
   0.955835E-02   0.294203E+05
   0.975144E-02   0.296279E+05
   0.994843E-02   0.298292E+05
   0.101494E-01   0.300241E+05
   0.103544E-01   0.302122E+05
   0.105636E-01   0.303933E+05
   0.107770E-01   0.305673E+05
   0.109947E-01   0.307339E+05
   0.112168E-01   0.308928E+05
   0.114434E-01   0.310440E+05
   0.116746E-01   0.311871E+05
   0.119104E-01   0.313216E+05
   0.121510E-01   0.314471E+05
   0.123965E-01   0.315630E+05
   0.126469E-01   0.316690E+05
   0.129024E-01   0.317645E+05
   0.131631E-01   0.318490E+05
   0.134290E-01   0.319221E+05
   0.137003E-01   0.319834E+05
   0.139770E-01   0.320323E+05
   0.142594E-01   0.320686E+05
   0.145474E-01   0.320919E+05
   0.148413E-01   0.321021E+05
   0.151411E-01   0.320990E+05
   0.154470E-01   0.320823E+05
   0.157590E-01   0.320518E+05
   0.160774E-01   0.320075E+05
   0.164022E-01   0.319492E+05
   0.167335E-01   0.318767E+05
   0.170716E-01   0.317899E+05
   0.174164E-01   0.316887E+05
   0.177683E-01   0.315727E+05
   0.181272E-01   0.314418E+05
   0.184934E-01   0.312956E+05
   0.188670E-01   0.311340E+05
   0.192481E-01   0.309568E+05
   0.196370E-01   0.307640E+05
   0.200337E-01   0.305553E+05
   0.204384E-01   0.303308E+05
   0.208513E-01   0.300904E+05
   0.212725E-01   0.298343E+05
   0.217022E-01   0.295629E+05
   0.221406E-01   0.292765E+05
   0.225879E-01   0.289755E+05
   0.230442E-01   0.286602E+05
   0.235097E-01   0.283311E+05
   0.239847E-01   0.279885E+05
   0.244692E-01   0.276331E+05
   0.249635E-01   0.272652E+05
   0.254678E-01   0.268856E+05
   0.259823E-01   0.264952E+05
   0.265072E-01   0.260949E+05
   0.270426E-01   0.256854E+05
   0.275889E-01   0.252677E+05
   0.281463E-01   0.248426E+05
   0.287149E-01   0.244109E+05
   0.292949E-01   0.239735E+05
   0.298867E-01   0.235317E+05
   0.304905E-01   0.230867E+05
   0.311064E-01   0.226397E+05
   0.317348E-01   0.221918E+05
   0.323759E-01   0.217442E+05
   0.330299E-01   0.212979E+05
   0.336972E-01   0.208540E+05
   0.343779E-01   0.204139E+05
   0.350724E-01   0.199790E+05
   0.357809E-01   0.195505E+05
   0.365038E-01   0.191295E+05
   0.372412E-01   0.187171E+05
   0.379935E-01   0.183140E+05
   0.387610E-01   0.179209E+05
   0.395440E-01   0.175384E+05
   0.403429E-01   0.171669E+05
   0.411579E-01   0.168070E+05
   0.419893E-01   0.164591E+05
   0.428375E-01   0.161243E+05
   0.437029E-01   0.158036E+05
   0.445858E-01   0.154977E+05
   0.454865E-01   0.152075E+05
   0.464053E-01   0.149327E+05
   0.473428E-01   0.146718E+05
   0.482992E-01   0.144235E+05
   0.492749E-01   0.141865E+05
   0.502703E-01   0.139596E+05
   0.512858E-01   0.137416E+05
   0.523219E-01   0.135314E+05
   0.533789E-01   0.133281E+05
   0.544572E-01   0.131307E+05
   0.555573E-01   0.129379E+05
   0.566796E-01   0.127486E+05
   0.578246E-01   0.125617E+05
   0.589927E-01   0.123757E+05
   0.601845E-01   0.121886E+05
   0.614003E-01   0.119984E+05
   0.626407E-01   0.118033E+05
   0.639061E-01   0.116017E+05
   0.651971E-01   0.113923E+05
   0.665142E-01   0.111736E+05
   0.678578E-01   0.109452E+05
   0.692287E-01   0.107070E+05
   0.706272E-01   0.104589E+05
   0.720539E-01   0.102011E+05
   0.735095E-01   0.993426E+04
   0.749945E-01   0.965891E+04
   0.765095E-01   0.937729E+04
   0.780551E-01   0.909211E+04
   0.796319E-01   0.880587E+04
   0.812406E-01   0.852075E+04
   0.828817E-01   0.823873E+04
   0.845561E-01   0.796191E+04
   0.862642E-01   0.769248E+04
   0.880068E-01   0.743242E+04
   0.897847E-01   0.718373E+04
   0.915985E-01   0.694817E+04
   0.934489E-01   0.672711E+04
   0.953367E-01   0.652151E+04
   0.972626E-01   0.633210E+04
   0.992274E-01   0.615887E+04
   0.101232E+00   0.600109E+04
   0.103277E+00   0.585786E+04
   0.105363E+00   0.572711E+04
   0.107492E+00   0.560654E+04
   0.109663E+00   0.549377E+04
   0.111879E+00   0.538626E+04
   0.114139E+00   0.528161E+04
   0.116445E+00   0.517731E+04
   0.118797E+00   0.507113E+04
   0.121197E+00   0.496156E+04
   0.123645E+00   0.484754E+04
   0.126143E+00   0.472860E+04
   0.128691E+00   0.460467E+04
   0.131291E+00   0.447632E+04
   0.133943E+00   0.434452E+04
   0.136649E+00   0.421072E+04
   0.139409E+00   0.407664E+04
   0.142226E+00   0.394454E+04
   0.145099E+00   0.381670E+04
   0.148030E+00   0.369484E+04
   0.151020E+00   0.358030E+04
   0.154071E+00   0.347404E+04
   0.157184E+00   0.337633E+04
   0.160359E+00   0.328667E+04
   0.163598E+00   0.320350E+04
   0.166903E+00   0.312530E+04
   0.170275E+00   0.305132E+04
   0.173715E+00   0.298013E+04
   0.177224E+00   0.291005E+04
   0.180804E+00   0.283987E+04
   0.184457E+00   0.276890E+04
   0.188183E+00   0.269677E+04
   0.191985E+00   0.262355E+04
   0.195863E+00   0.255053E+04
   0.199820E+00   0.247849E+04
   0.203856E+00   0.240806E+04
   0.207974E+00   0.234047E+04
   0.212176E+00   0.227571E+04
   0.216462E+00   0.221413E+04
   0.220835E+00   0.215642E+04
   0.225296E+00   0.210198E+04
   0.229847E+00   0.204944E+04
   0.234490E+00   0.199901E+04
   0.239227E+00   0.194969E+04
   0.244060E+00   0.190138E+04
   0.248990E+00   0.185354E+04
   0.254020E+00   0.180584E+04
   0.259152E+00   0.176020E+04
   0.264387E+00   0.171528E+04
   0.269728E+00   0.167139E+04
   0.275177E+00   0.162920E+04
   0.280736E+00   0.158888E+04
   0.286407E+00   0.155040E+04
   0.292193E+00   0.151289E+04
   0.298096E+00   0.147684E+04
   0.304118E+00   0.144187E+04
   0.310261E+00   0.140740E+04
   0.316529E+00   0.137430E+04
   0.322923E+00   0.134138E+04
   0.329447E+00   0.130968E+04
   0.336102E+00   0.127883E+04
   0.342892E+00   0.124931E+04
   0.349819E+00   0.122052E+04
   0.356885E+00   0.119306E+04
   0.364095E+00   0.116632E+04
   0.371450E+00   0.114023E+04
   0.378954E+00   0.111499E+04
   0.386609E+00   0.109007E+04
   0.394419E+00   0.106599E+04
   0.402387E+00   0.104261E+04
   0.410516E+00   0.102020E+04
   0.418809E+00   0.998392E+03
   0.427269E+00   0.977235E+03
   0.435901E+00   0.956711E+03
   0.444706E+00   0.936716E+03
   0.453690E+00   0.917094E+03
   0.462855E+00   0.898058E+03
   0.472206E+00   0.879687E+03
   0.481745E+00   0.861842E+03
   0.491477E+00   0.844496E+03
   0.501405E+00   0.827575E+03
   0.511534E+00   0.811134E+03
   0.521868E+00   0.795071E+03
   0.532411E+00   0.779404E+03
   0.543166E+00   0.764237E+03
   0.554139E+00   0.749461E+03
   0.565333E+00   0.735035E+03
   0.576753E+00   0.720948E+03
   0.588404E+00   0.707198E+03
   0.600291E+00   0.693778E+03
   0.612418E+00   0.680682E+03
   0.624789E+00   0.667894E+03
   0.637411E+00   0.655399E+03
   0.650288E+00   0.643186E+03
   0.663424E+00   0.631241E+03
   0.676826E+00   0.619551E+03
   0.690499E+00   0.608106E+03
   0.704448E+00   0.596894E+03
   0.718679E+00   0.585905E+03
   0.733197E+00   0.575129E+03
   0.748009E+00   0.564556E+03
   0.763119E+00   0.554178E+03
   0.778536E+00   0.543984E+03
   0.794263E+00   0.533967E+03
   0.810308E+00   0.524119E+03
   0.826677E+00   0.514431E+03
   0.843378E+00   0.504897E+03
   0.860415E+00   0.495511E+03
   0.877797E+00   0.486265E+03
   0.895529E+00   0.477154E+03
   0.913620E+00   0.468171E+03
   0.932076E+00   0.459312E+03
   0.950906E+00   0.450572E+03
   0.970115E+00   0.441945E+03
   0.989713E+00   0.433427E+03
   0.100971E+01   0.425015E+03
   0.103010E+01   0.416703E+03
   0.105091E+01   0.408489E+03
   0.107214E+01   0.400370E+03
   0.109380E+01   0.392341E+03
   0.111590E+01   0.384402E+03
   0.113844E+01   0.376549E+03
   0.116144E+01   0.368780E+03
   0.118490E+01   0.361095E+03
   0.120884E+01   0.353492E+03
   0.123326E+01   0.345969E+03
   0.125817E+01   0.338526E+03
   0.128359E+01   0.331161E+03
   0.130952E+01   0.323874E+03
   0.133597E+01   0.316663E+03
   0.136296E+01   0.309530E+03
   0.139049E+01   0.302476E+03
   0.141858E+01   0.295502E+03
   0.144724E+01   0.288611E+03
   0.147648E+01   0.281803E+03
   0.150630E+01   0.275080E+03
   0.153673E+01   0.268444E+03
   0.156778E+01   0.261895E+03
   0.159945E+01   0.255435E+03
   0.163176E+01   0.249064E+03
   0.166472E+01   0.242785E+03
   0.169835E+01   0.236595E+03
   0.173266E+01   0.230494E+03
   0.176766E+01   0.224484E+03
   0.180337E+01   0.218563E+03
   0.183980E+01   0.212731E+03
   0.187697E+01   0.206988E+03
   0.191489E+01   0.201334E+03
   0.195357E+01   0.195769E+03
   0.199304E+01   0.190293E+03
   0.203330E+01   0.184909E+03
   0.207437E+01   0.179625E+03
   0.211628E+01   0.174446E+03
   0.215903E+01   0.169377E+03
   0.220265E+01   0.164424E+03
   0.224714E+01   0.159591E+03
   0.229254E+01   0.154880E+03
   0.233885E+01   0.150295E+03
   0.238610E+01   0.145838E+03
