   0.100000E-03   0.656966E+02
   0.102020E-03   0.669696E+02
   0.104081E-03   0.682672E+02
   0.106184E-03   0.695899E+02
   0.108329E-03   0.709382E+02
   0.110517E-03   0.723126E+02
   0.112750E-03   0.737136E+02
   0.115027E-03   0.751418E+02
   0.117351E-03   0.765975E+02
   0.119722E-03   0.780814E+02
   0.122140E-03   0.795941E+02
   0.124608E-03   0.811360E+02
   0.127125E-03   0.827077E+02
   0.129693E-03   0.843098E+02
   0.132313E-03   0.859429E+02
   0.134986E-03   0.876076E+02
   0.137713E-03   0.893045E+02
   0.140495E-03   0.910341E+02
   0.143333E-03   0.927972E+02
   0.146228E-03   0.945944E+02
   0.149182E-03   0.964264E+02
   0.152196E-03   0.982937E+02
   0.155271E-03   0.100197E+03
   0.158407E-03   0.102137E+03
   0.161607E-03   0.104115E+03
   0.164872E-03   0.106131E+03
   0.168203E-03   0.108186E+03
   0.171601E-03   0.110280E+03
   0.175067E-03   0.112415E+03
   0.178604E-03   0.114591E+03
   0.182212E-03   0.116809E+03
   0.185893E-03   0.119070E+03
   0.189648E-03   0.121375E+03
   0.193479E-03   0.123724E+03
   0.197388E-03   0.126118E+03
   0.201375E-03   0.128558E+03
   0.205443E-03   0.131046E+03
   0.209594E-03   0.133581E+03
   0.213828E-03   0.136165E+03
   0.218147E-03   0.138799E+03
   0.222554E-03   0.141484E+03
   0.227050E-03   0.144221E+03
   0.231637E-03   0.147010E+03
   0.236316E-03   0.149852E+03
   0.241090E-03   0.152750E+03
   0.245960E-03   0.155703E+03
   0.250929E-03   0.158713E+03
   0.255998E-03   0.161781E+03
   0.261170E-03   0.164907E+03
   0.266446E-03   0.168094E+03
   0.271828E-03   0.171342E+03
   0.277319E-03   0.174652E+03
   0.282922E-03   0.178026E+03
   0.288637E-03   0.181464E+03
   0.294468E-03   0.184969E+03
   0.300417E-03   0.188540E+03
   0.306485E-03   0.192180E+03
   0.312677E-03   0.195889E+03
   0.318993E-03   0.199670E+03
   0.325437E-03   0.203522E+03
   0.332012E-03   0.207448E+03
   0.338719E-03   0.211450E+03
   0.345561E-03   0.215527E+03
   0.352542E-03   0.219682E+03
   0.359664E-03   0.223917E+03
   0.366930E-03   0.228232E+03
   0.374342E-03   0.232629E+03
   0.381904E-03   0.237110E+03
   0.389619E-03   0.241676E+03
   0.397490E-03   0.246329E+03
   0.405520E-03   0.251070E+03
   0.413712E-03   0.255901E+03
   0.422070E-03   0.260823E+03
   0.430596E-03   0.265839E+03
   0.439295E-03   0.270949E+03
   0.448169E-03   0.276156E+03
   0.457222E-03   0.281461E+03
   0.466459E-03   0.286866E+03
   0.475882E-03   0.292373E+03
   0.485496E-03   0.297984E+03
   0.495303E-03   0.303700E+03
   0.505309E-03   0.309523E+03
   0.515517E-03   0.315455E+03
   0.525931E-03   0.321498E+03
   0.536556E-03   0.327655E+03
   0.547395E-03   0.333926E+03
   0.558453E-03   0.340314E+03
   0.569734E-03   0.346821E+03
   0.581244E-03   0.353449E+03
   0.592986E-03   0.360200E+03
   0.604965E-03   0.367076E+03
   0.617186E-03   0.374079E+03
   0.629654E-03   0.381211E+03
   0.642374E-03   0.388475E+03
   0.655350E-03   0.395872E+03
   0.668589E-03   0.403405E+03
   0.682096E-03   0.411077E+03
   0.695875E-03   0.418888E+03
   0.709933E-03   0.426842E+03
   0.724274E-03   0.434941E+03
   0.738906E-03   0.443187E+03
   0.753832E-03   0.451582E+03
   0.769061E-03   0.460129E+03
   0.784597E-03   0.468831E+03
   0.800447E-03   0.477689E+03
   0.816617E-03   0.486706E+03
   0.833114E-03   0.495884E+03
   0.849944E-03   0.505226E+03
   0.867114E-03   0.514734E+03
   0.884631E-03   0.524411E+03
   0.902501E-03   0.534259E+03
   0.920733E-03   0.544281E+03
   0.939333E-03   0.554479E+03
   0.958309E-03   0.564856E+03
   0.977668E-03   0.575414E+03
   0.997418E-03   0.586156E+03
   0.101757E-02   0.597084E+03
   0.103812E-02   0.608201E+03
   0.105910E-02   0.619509E+03
   0.108049E-02   0.631012E+03
   0.110232E-02   0.642711E+03
   0.112459E-02   0.654609E+03
   0.114730E-02   0.666708E+03
   0.117048E-02   0.679012E+03
   0.119413E-02   0.691523E+03
   0.121825E-02   0.704243E+03
   0.124286E-02   0.717175E+03
   0.126797E-02   0.730321E+03
   0.129358E-02   0.743684E+03
   0.131971E-02   0.757266E+03
   0.134637E-02   0.771070E+03
   0.137357E-02   0.785099E+03
   0.140132E-02   0.799354E+03
   0.142963E-02   0.813838E+03
   0.145851E-02   0.828553E+03
   0.148797E-02   0.843503E+03
   0.151803E-02   0.858688E+03
   0.154870E-02   0.874112E+03
   0.157998E-02   0.889776E+03
   0.161190E-02   0.905683E+03
   0.164446E-02   0.921835E+03
   0.167768E-02   0.938234E+03
   0.171158E-02   0.954882E+03
   0.174615E-02   0.971781E+03
   0.178143E-02   0.988931E+03
   0.181741E-02   0.100634E+04
   0.185413E-02   0.102400E+04
   0.189158E-02   0.104192E+04
   0.192980E-02   0.106009E+04
   0.196878E-02   0.107853E+04
   0.200855E-02   0.109723E+04
   0.204913E-02   0.111619E+04
   0.209052E-02   0.113542E+04
   0.213276E-02   0.115491E+04
   0.217584E-02   0.117467E+04
   0.221979E-02   0.119469E+04
   0.226464E-02   0.121499E+04
   0.231039E-02   0.123554E+04
   0.235706E-02   0.125637E+04
   0.240467E-02   0.127746E+04
   0.245325E-02   0.129882E+04
   0.250281E-02   0.132045E+04
   0.255337E-02   0.134235E+04
   0.260495E-02   0.136451E+04
   0.265758E-02   0.138694E+04
   0.271126E-02   0.140963E+04
   0.276603E-02   0.143259E+04
   0.282191E-02   0.145581E+04
   0.287892E-02   0.147929E+04
   0.293708E-02   0.150303E+04
   0.299641E-02   0.152703E+04
   0.305694E-02   0.155128E+04
   0.311870E-02   0.157579E+04
   0.318170E-02   0.160055E+04
   0.324597E-02   0.162555E+04
   0.331155E-02   0.165080E+04
   0.337844E-02   0.167629E+04
   0.344669E-02   0.170201E+04
   0.351632E-02   0.172797E+04
   0.358735E-02   0.175416E+04
   0.365982E-02   0.178057E+04
   0.373376E-02   0.180720E+04
   0.380918E-02   0.183405E+04
   0.388613E-02   0.186110E+04
   0.396464E-02   0.188835E+04
   0.404473E-02   0.191580E+04
   0.412644E-02   0.194343E+04
   0.420980E-02   0.197125E+04
   0.429484E-02   0.199924E+04
   0.438160E-02   0.202739E+04
   0.447012E-02   0.205570E+04
   0.456042E-02   0.208416E+04
   0.465255E-02   0.211275E+04
